Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel
3791,103,2744,2026-08-30,1,519.06,In-Store
3792,137,2445,2026-01-30,1,75.81,Online
3793,122,2777,2025-12-20,1,135.85,Online
3794,125,2643,2026-07-23,1,157.77,Online
3795,127,2974,2025-07-02,4,3056.88,Online
3796,115,2332,2026-08-10,2,166.88,Online
3797,138,2267,2026-08-22,2,341.38,In-Store
3798,142,2029,2026-07-03,4,971.4,In-Store
3799,131,2024,2025-05-28,1,175.79,In-Store
3800,148,2934,2026-07-02,2,122.12,Online
3801,137,2404,2026-03-28,3,227.43,Online
3802,129,2607,2026-07-28,4,1252.92,Online
3803,144,2219,2026-05-18,1,726.38,Online
3804,137,2465,2025-09-18,4,303.24,In-Store
3805,111,2301,2026-06-14,4,230.92,Online
3806,141,2026,2025-09-17,3,688.2,Online
3807,137,2846,2025-12-25,2,151.62,In-Store
3808,104,2829,2026-03-03,3,154.98,In-Store
3809,149,2415,2026-08-07,1,25.63,In-Store
3810,102,2867,2026-01-11,4,953.68,Online
3811,149,2206,2025-09-05,1,25.63,Online
3812,144,2763,2026-06-18,1,726.38,Online
3813,138,2194,2026-08-08,2,341.38,In-Store
3814,144,2840,2025-06-19,2,1452.76,Online
3815,127,2120,2024-07-27,3,2292.66,In-Store
3816,130,2772,2026-09-07,1,37.95,Online
3817,135,2733,2025-02-05,4,92.32,Online
3818,126,2603,2024-12-16,3,165.21,In-Store
3819,135,2032,2026-07-24,2,46.16,Online
3820,121,2666,2024-11-25,3,719.31,In-Store
3821,119,2688,2024-04-10,3,303.3,In-Store
3822,129,2603,2025-08-26,1,313.23,Online
3823,140,2591,2024-03-15,3,411.66,In-Store
3824,124,2432,2024-07-03,3,77.76,In-Store
3825,118,2522,2026-09-02,2,167.3,In-Store
3826,143,2912,2026-04-05,2,394.32,Online
3827,145,2693,2026-07-10,1,155.51,Online
3828,127,2721,2025-10-04,4,3056.88,In-Store
3829,125,2864,2025-10-13,4,631.08,Online
3830,122,2656,2025-12-17,1,135.85,Online
3831,150,2373,2026-07-04,2,182.9,In-Store
3832,113,2094,2026-05-12,4,1869.32,Online
3833,139,2116,2024-06-26,2,176.5,Online
3834,129,2623,2026-03-20,1,313.23,In-Store
3835,135,2032,2026-08-13,1,23.08,In-Store
3836,130,2633,2025-06-03,2,75.9,Online
3837,139,2147,2026-09-07,4,353.0,In-Store
3838,120,2175,2026-03-08,3,366.54,Online
3839,130,2651,2024-08-28,2,75.9,In-Store
3840,122,2501,2026-01-21,2,271.7,Online
3841,105,2623,2026-04-01,4,562.64,In-Store
3842,144,2003,2025-11-17,1,726.38,In-Store
3843,108,2886,2025-06-23,2,485.86,Online
3844,101,2398,2025-02-02,1,103.02,In-Store
3845,116,2130,2026-03-07,1,158.79,Online
3846,127,2060,2026-04-24,2,1528.44,Online
3847,121,2280,2026-04-16,4,959.08,In-Store
3848,134,2635,2025-03-21,4,525.48,Online
3849,148,2082,2025-12-05,3,183.18,In-Store
3850,124,2296,2026-07-02,2,51.84,Online
3851,110,2589,2026-09-06,2,129.8,Online
3852,112,2360,2024-04-25,3,174.3,In-Store
3853,116,2443,2024-11-26,4,635.16,Online
3854,116,2002,2026-07-19,4,635.16,Online
3855,120,2130,2026-08-26,1,122.18,Online
3856,149,2350,2026-02-02,4,102.52,Online
3857,145,2493,2025-05-31,4,622.04,Online
3858,144,2778,2026-06-21,1,726.38,In-Store
3859,118,2876,2026-06-20,2,167.3,Online
3860,137,2347,2026-06-22,4,303.24,Online
3861,118,2249,2025-08-20,4,334.6,Online
3862,109,2150,2025-08-24,2,421.24,Online
3863,130,2041,2025-06-19,4,151.8,Online
3864,124,2576,2024-07-26,3,77.76,In-Store
3865,109,2813,2026-02-04,1,210.62,Online
3866,125,2187,2025-07-08,2,315.54,In-Store
3867,140,2958,2026-04-24,2,274.44,Online
3868,105,2378,2025-02-11,4,562.64,In-Store
3869,113,2574,2026-03-08,3,1401.99,Online
3870,139,2603,2026-02-18,2,176.5,In-Store
3871,147,2914,2026-06-29,2,71.6,In-Store
3872,148,2316,2026-07-17,4,244.24,Online
3873,146,2546,2025-03-28,4,926.56,Online
3874,150,2603,2025-07-10,4,365.8,Online
3875,117,2298,2025-04-06,2,95.56,Online
3876,139,2516,2025-08-30,2,176.5,Online
3877,134,2322,2026-09-09,2,262.74,In-Store
3878,126,2086,2025-11-23,1,55.07,Online
3879,119,2005,2026-01-15,3,303.3,Online
3880,145,2645,2026-08-24,4,622.04,Online
3881,147,2144,2025-12-23,1,35.8,Online
3882,115,2737,2026-03-11,1,83.44,Online
3883,105,2728,2025-11-15,2,281.32,Online
3884,134,2119,2026-03-26,4,525.48,Online
3885,135,2150,2026-04-05,4,92.32,In-Store
3886,135,2035,2026-05-31,4,92.32,Online
3887,120,2832,2026-03-28,2,244.36,In-Store
3888,122,2294,2025-03-07,2,271.7,Online
3889,122,2511,2025-01-01,2,271.7,Online
3890,128,2561,2025-06-20,4,967.68,In-Store
3891,140,2942,2024-07-23,3,411.66,In-Store
3892,109,2907,2025-04-06,1,210.62,Online
3893,101,2394,2025-05-21,1,103.02,Online
3894,141,2650,2025-05-16,1,229.4,Online
3895,107,2608,2026-08-06,4,457.64,In-Store
3896,110,2328,2026-07-12,3,194.7,Online
3897,132,2305,2026-08-13,3,355.32,Online
3898,115,2707,2025-02-28,1,83.44,In-Store
3899,126,2475,2026-05-08,1,55.07,Online
3900,132,2053,2026-05-19,2,236.88,In-Store
3901,104,2075,2026-03-25,2,103.32,Online
3902,149,2087,2026-08-31,2,51.26,Online
3903,140,2144,2025-03-08,1,137.22,In-Store
3904,113,2199,2026-06-16,2,934.66,Online
3905,147,2043,2026-05-06,2,71.6,Online
3906,118,2854,2025-06-19,4,334.6,Online
3907,150,2541,2024-05-26,3,274.35,Online
3908,148,2425,2026-08-03,4,244.24,In-Store
3909,105,2774,2025-04-06,1,140.66,Online
3910,150,2406,2025-04-06,1,91.45,Online
3911,136,2622,2026-08-27,3,686.07,Online
3912,143,2476,2026-03-16,2,394.32,In-Store
3913,118,2585,2026-07-14,3,250.95,Online
3914,103,2194,2025-01-17,1,519.06,In-Store
3915,101,2794,2025-12-08,3,309.06,Online
3916,147,2535,2026-07-28,1,35.8,Online
3917,117,2898,2025-05-26,3,143.34,In-Store
3918,116,2384,2026-06-17,1,158.79,Online
3919,131,2048,2026-01-13,1,175.79,Online
3920,116,2284,2026-03-03,1,158.79,Online
3921,108,2314,2026-07-06,3,728.79,Online
3922,139,2995,2025-03-25,2,176.5,In-Store
3923,102,2082,2026-09-02,2,476.84,In-Store
3924,150,2376,2025-01-22,1,91.45,In-Store
3925,135,2507,2026-09-03,4,92.32,Online
3926,143,2621,2026-05-06,4,788.64,In-Store
3927,126,2531,2024-08-19,3,165.21,In-Store
3928,106,2600,2025-08-15,4,2083.12,Online
3929,139,2688,2025-12-12,2,176.5,In-Store
3930,147,2719,2026-03-29,4,143.2,In-Store
3931,139,2202,2026-07-27,4,353.0,Online
3932,133,2265,2025-05-02,1,43.68,Online
3933,147,2481,2026-01-24,4,143.2,Online
3934,144,2589,2026-09-06,1,726.38,In-Store
3935,135,2695,2025-06-22,3,69.24,In-Store
3936,144,2080,2026-01-14,2,1452.76,Online
3937,122,2373,2026-05-25,3,407.55,In-Store
3938,122,2333,2025-07-17,2,271.7,Online
3939,108,2241,2025-06-09,4,971.72,Online
3940,144,2293,2026-08-25,2,1452.76,In-Store
3941,139,2019,2026-03-23,4,353.0,Online
3942,124,2470,2026-06-15,3,77.76,Online
3943,135,2474,2025-02-23,2,46.16,In-Store
3944,105,2081,2026-05-26,3,421.98,Online
3945,122,2743,2026-08-17,2,271.7,In-Store
3946,125,2272,2026-07-04,4,631.08,In-Store
3947,116,2875,2026-04-28,3,476.37,In-Store
3948,124,2370,2024-08-04,2,51.84,Online
3949,105,2135,2026-07-13,3,421.98,Online
3950,136,2128,2025-09-13,4,914.76,Online
3951,134,2217,2025-11-28,4,525.48,Online
3952,126,2326,2026-01-08,2,110.14,Online
3953,128,2387,2026-03-27,1,241.92,Online
3954,142,2045,2026-08-14,4,971.4,Online
3955,138,2838,2026-09-02,1,170.69,Online
3956,103,2863,2026-05-13,1,519.06,In-Store
3957,141,2061,2025-09-27,1,229.4,In-Store
3958,139,2360,2024-05-09,3,264.75,Online
3959,150,2157,2025-08-26,4,365.8,Online
3960,124,2560,2026-09-04,2,51.84,Online
3961,126,2567,2026-05-09,1,55.07,Online
3962,128,2615,2026-04-02,1,241.92,In-Store
3963,123,2866,2026-07-02,4,616.88,Online
3964,118,2653,2025-09-03,2,167.3,Online
3965,136,2314,2026-08-31,3,686.07,Online
3966,133,2925,2025-11-11,1,43.68,Online
3967,136,2548,2026-06-25,1,228.69,In-Store
3968,141,2587,2024-12-28,3,688.2,In-Store
3969,149,2212,2026-05-14,3,76.89,Online
3970,111,2979,2026-06-18,3,173.19,In-Store
3971,132,2124,2026-08-30,1,118.44,Online
3972,101,2696,2026-07-08,2,206.04,Online
3973,109,2103,2025-02-14,3,631.86,In-Store
3974,101,2416,2025-04-10,3,309.06,Online
3975,149,2867,2025-03-21,4,102.52,Online
3976,123,2017,2024-06-18,1,154.22,Online
3977,105,2496,2026-03-03,3,421.98,In-Store
3978,129,2676,2026-06-16,2,626.46,Online
3979,107,2416,2026-04-15,3,343.23,Online
3980,129,2055,2026-08-11,1,313.23,Online
3981,120,2128,2025-01-20,1,122.18,In-Store
3982,120,2245,2025-08-15,4,488.72,In-Store
3983,117,2266,2026-01-29,3,143.34,In-Store
3984,121,2097,2026-09-06,4,959.08,In-Store
3985,108,2056,2026-07-29,1,242.93,In-Store
3986,126,2630,2025-11-20,4,220.28,Online
3987,138,2849,2025-04-01,2,341.38,Online
3988,136,2325,2024-08-21,2,457.38,In-Store
3989,139,2882,2026-04-07,4,353.0,Online
3990,130,2620,2025-09-18,4,151.8,In-Store
3991,144,2952,2025-11-24,4,2905.52,Online
3992,148,2771,2026-03-03,4,244.24,Online
3993,135,2799,2025-12-04,3,69.24,In-Store
3994,142,2857,2026-04-02,1,242.85,In-Store
3995,139,2187,2024-02-13,3,264.75,Online
3996,113,2482,2024-12-16,2,934.66,In-Store
3997,144,2694,2025-10-04,2,1452.76,In-Store
3998,119,2558,2026-08-03,3,303.3,Online
3999,109,2187,2025-08-14,3,631.86,In-Store
4000,130,2763,2025-12-13,4,151.8,In-Store
4001,112,2863,2026-07-20,3,174.3,In-Store
4002,140,2432,2025-02-28,2,274.44,In-Store
4003,142,2717,2026-06-09,2,485.7,Online
4004,112,2135,2026-08-20,1,58.1,In-Store
4005,101,2095,2026-04-21,1,103.02,Online
4006,149,2608,2026-07-14,2,51.26,In-Store
4007,114,2278,2025-06-30,3,349.53,Online
4008,138,2651,2026-04-20,2,341.38,In-Store
4009,131,2009,2026-02-05,3,527.37,Online
4010,118,2865,2025-08-14,3,250.95,In-Store
4011,129,2899,2026-09-03,3,939.69,Online
4012,140,2560,2026-09-07,1,137.22,In-Store
4013,108,2541,2025-01-07,1,242.93,Online
4014,119,2713,2025-02-04,2,202.2,In-Store
4015,150,2664,2025-04-08,4,365.8,In-Store
4016,129,2913,2026-08-26,4,1252.92,Online
4017,127,2220,2024-05-03,1,764.22,Online
4018,147,2393,2026-08-14,4,143.2,Online
4019,101,2925,2026-06-22,2,206.04,In-Store
4020,125,2357,2024-09-08,1,157.77,Online
4021,140,2607,2026-02-02,3,411.66,In-Store
4022,147,2622,2024-12-17,1,35.8,Online
4023,147,2791,2025-04-10,1,35.8,In-Store
4024,102,2900,2025-06-20,4,953.68,Online
4025,133,2781,2025-02-08,2,87.36,Online
4026,124,2445,2026-01-15,1,25.92,Online
4027,103,2830,2024-08-18,2,1038.12,Online
4028,143,2193,2026-09-08,3,591.48,Online
4029,117,2885,2026-07-16,4,191.12,Online
4030,118,2282,2025-05-29,3,250.95,In-Store
4031,114,2479,2026-08-22,1,116.51,In-Store
4032,148,2925,2026-08-04,3,183.18,In-Store
4033,139,2790,2025-03-30,4,353.0,Online
4034,121,2581,2026-06-07,3,719.31,Online
4035,145,2870,2025-12-01,2,311.02,In-Store
4036,128,2823,2026-06-17,3,725.76,In-Store
4037,138,2127,2026-05-24,3,512.07,Online
4038,111,2102,2025-07-11,1,57.73,Online
4039,136,2325,2025-02-06,3,686.07,In-Store
4040,145,2252,2026-04-28,1,155.51,In-Store
4041,148,2681,2025-06-28,2,122.12,In-Store
4042,134,2910,2026-09-04,3,394.11,Online
4043,141,2297,2026-05-15,2,458.8,Online
4044,148,2389,2025-08-13,4,244.24,Online
4045,133,2849,2026-04-14,2,87.36,In-Store
4046,142,2205,2026-08-30,4,971.4,Online
4047,119,2325,2025-10-28,1,101.1,Online
4048,145,2514,2025-12-09,1,155.51,In-Store
4049,137,2693,2025-01-16,3,227.43,Online
4050,139,2302,2026-09-08,3,264.75,Online
4051,121,2027,2025-11-17,4,959.08,Online
4052,150,2615,2026-05-06,4,365.8,In-Store
4053,116,2885,2026-03-08,1,158.79,In-Store
4054,110,2862,2026-04-07,2,129.8,Online
4055,135,2802,2026-03-10,1,23.08,In-Store
4056,106,2881,2026-04-09,4,2083.12,Online
4057,127,2130,2026-03-28,3,2292.66,Online
4058,129,2903,2026-04-26,4,1252.92,Online
4059,126,2326,2026-09-06,3,165.21,Online
4060,132,2749,2025-08-06,3,355.32,Online
4061,117,2991,2025-09-17,4,191.12,Online
4062,104,2274,2025-09-03,4,206.64,In-Store
4063,127,2439,2026-07-13,2,1528.44,Online
4064,105,2679,2025-12-29,4,562.64,Online
4065,107,2347,2025-12-03,2,228.82,In-Store
4066,120,2893,2026-07-04,3,366.54,Online
4067,140,2769,2025-09-29,4,548.88,Online
4068,113,2005,2026-03-25,4,1869.32,In-Store
4069,133,2998,2024-10-26,2,87.36,Online
4070,103,2820,2026-08-04,1,519.06,Online
4071,127,2022,2024-10-05,2,1528.44,Online
4072,118,2883,2025-07-04,2,167.3,In-Store
4073,104,2505,2026-02-06,2,103.32,Online
4074,147,2796,2025-12-07,1,35.8,In-Store
4075,115,2604,2026-03-25,1,83.44,In-Store
4076,148,2776,2026-08-11,1,61.06,In-Store
4077,101,2268,2026-02-12,4,412.08,Online
4078,139,2823,2025-08-15,4,353.0,In-Store
4079,118,2879,2025-08-03,3,250.95,In-Store
4080,114,2545,2025-06-05,3,349.53,Online
4081,101,2602,2026-03-18,3,309.06,Online
4082,114,2913,2026-08-25,3,349.53,Online
4083,120,2749,2025-12-20,1,122.18,In-Store
4084,137,2317,2025-09-02,3,227.43,Online
4085,141,2889,2026-08-29,1,229.4,In-Store
4086,101,2650,2025-11-23,2,206.04,In-Store
4087,142,2251,2026-04-23,1,242.85,In-Store
4088,134,2968,2025-08-18,2,262.74,Online
4089,102,2513,2025-11-11,4,953.68,In-Store
4090,103,2847,2025-09-03,2,1038.12,Online
4091,143,2555,2025-10-07,4,788.64,Online
4092,130,2284,2025-12-16,3,113.85,In-Store
4093,143,2360,2024-08-10,3,591.48,Online
4094,148,2507,2026-05-24,3,183.18,In-Store
4095,101,2718,2024-12-02,2,206.04,In-Store
4096,134,2316,2026-08-31,4,525.48,In-Store
4097,107,2804,2025-02-16,4,457.64,In-Store
4098,111,2245,2025-01-09,4,230.92,Online
4099,147,2733,2026-02-03,4,143.2,In-Store
4100,130,2756,2026-09-02,4,151.8,Online
4101,114,2291,2025-11-27,1,116.51,Online
4102,125,2194,2024-05-03,4,631.08,In-Store
4103,143,2846,2025-09-25,1,197.16,Online
4104,134,2093,2026-06-12,1,131.37,Online
4105,119,2531,2024-08-15,2,202.2,Online
4106,122,2823,2026-08-04,3,407.55,Online
4107,102,2615,2026-06-02,4,953.68,In-Store
4108,147,2235,2026-01-13,2,71.6,In-Store
4109,129,2647,2026-05-01,1,313.23,In-Store
4110,131,2885,2025-09-28,1,175.79,Online
4111,128,2704,2026-09-05,3,725.76,Online
4112,135,2876,2026-07-03,4,92.32,Online
4113,130,2663,2025-12-06,4,151.8,In-Store
4114,105,2318,2025-10-21,4,562.64,Online
4115,113,2489,2026-07-23,1,467.33,In-Store
4116,129,2531,2024-01-03,2,626.46,Online
4117,138,2507,2026-05-06,1,170.69,Online
4118,136,2488,2024-12-11,3,686.07,Online
4119,149,2503,2026-08-24,4,102.52,In-Store
4120,114,2397,2026-05-29,3,349.53,In-Store
4121,114,2504,2026-08-26,1,116.51,In-Store
4122,126,2956,2026-04-21,1,55.07,In-Store
4123,144,2238,2026-04-16,1,726.38,In-Store
4124,143,2116,2026-02-07,1,197.16,Online
4125,135,2734,2026-08-12,1,23.08,In-Store
4126,135,2929,2025-11-09,4,92.32,Online
4127,102,2503,2025-12-24,4,953.68,Online
4128,146,2915,2026-02-06,1,231.64,Online
4129,109,2048,2026-03-03,2,421.24,Online
4130,110,2779,2026-08-26,4,259.6,In-Store
4131,115,2598,2025-10-27,3,250.32,In-Store
4132,143,2655,2026-03-03,3,591.48,In-Store
4133,116,2904,2023-12-29,3,476.37,Online
4134,130,2413,2025-12-26,4,151.8,In-Store
4135,113,2782,2025-11-05,3,1401.99,Online
4136,132,2687,2025-10-05,4,473.76,In-Store
4137,111,2736,2026-05-24,2,115.46,Online
4138,141,2318,2026-01-12,1,229.4,Online
4139,123,2432,2024-08-03,2,308.44,Online
4140,139,2518,2025-10-26,2,176.5,In-Store
4141,117,2274,2026-01-21,1,47.78,Online
4142,135,2363,2026-02-28,2,46.16,Online
4143,105,2971,2025-09-27,3,421.98,Online
4144,145,2949,2026-05-14,1,155.51,In-Store
4145,121,2937,2026-06-22,1,239.77,In-Store
4146,108,2391,2025-03-16,3,728.79,Online
4147,135,2817,2026-09-07,1,23.08,Online
4148,129,2574,2026-07-20,4,1252.92,In-Store
4149,115,2054,2024-08-16,3,250.32,Online
4150,119,2352,2025-11-23,3,303.3,Online
4151,119,2974,2026-02-03,1,101.1,In-Store
4152,147,2817,2026-08-27,4,143.2,Online
4153,128,2811,2024-09-03,2,483.84,In-Store
4154,114,2605,2026-06-11,4,466.04,In-Store
4155,123,2653,2025-04-14,4,616.88,Online
4156,139,2445,2026-01-27,2,176.5,Online
4157,126,2233,2026-06-21,2,110.14,Online
4158,106,2135,2026-09-08,3,1562.34,In-Store
4159,143,2364,2026-08-26,3,591.48,In-Store
4160,115,2996,2026-08-02,2,166.88,Online
4161,124,2092,2026-08-19,1,25.92,In-Store
4162,117,2340,2026-09-06,2,95.56,In-Store
4163,102,2427,2026-05-08,4,953.68,In-Store
4164,125,2297,2026-04-12,4,631.08,Online
4165,108,2382,2026-02-11,3,728.79,In-Store
4166,142,2351,2025-09-07,1,242.85,Online
4167,108,2268,2026-03-16,4,971.72,Online
4168,101,2434,2025-06-01,2,206.04,In-Store
4169,126,2078,2024-04-30,1,55.07,Online
4170,115,2892,2025-07-12,3,250.32,Online
4171,145,2660,2026-01-19,1,155.51,In-Store
4172,114,2257,2026-08-31,4,466.04,Online
4173,109,2286,2026-08-23,2,421.24,In-Store
4174,141,2397,2026-06-28,2,458.8,In-Store
4175,110,2770,2025-06-02,4,259.6,Online
4176,137,2968,2024-09-20,4,303.24,In-Store
4177,113,2118,2026-07-23,4,1869.32,Online
4178,139,2444,2024-07-11,4,353.0,Online
4179,101,2407,2025-08-07,2,206.04,Online
4180,118,2744,2026-03-14,2,167.3,Online
4181,109,2132,2025-05-23,2,421.24,Online
4182,103,2606,2026-06-01,1,519.06,In-Store
4183,136,2721,2026-03-12,2,457.38,Online
4184,148,2481,2026-03-23,1,61.06,Online
4185,140,2469,2026-03-31,1,137.22,Online
4186,118,2146,2026-01-05,4,334.6,Online
4187,140,2274,2025-09-13,2,274.44,In-Store
4188,105,2245,2025-10-03,4,562.64,Online
4189,128,2853,2025-07-29,3,725.76,In-Store
4190,104,2871,2026-06-29,1,51.66,In-Store
4191,149,2378,2025-05-16,2,51.26,Online
4192,148,2219,2026-06-01,4,244.24,In-Store
4193,138,2627,2026-01-03,2,341.38,In-Store
4194,125,2480,2025-07-23,3,473.31,Online
4195,102,2296,2024-10-13,2,476.84,In-Store
4196,148,2318,2025-07-31,3,183.18,Online
4197,114,2068,2026-09-03,3,349.53,Online
4198,136,2925,2025-12-12,4,914.76,Online
4199,137,2137,2025-11-17,1,75.81,Online
4200,115,2463,2025-10-03,1,83.44,Online
4201,125,2925,2026-01-02,1,157.77,Online
4202,138,2683,2026-08-19,2,341.38,In-Store
4203,117,2352,2024-10-12,4,191.12,In-Store
4204,121,2509,2026-06-10,2,479.54,Online
4205,101,2131,2026-04-08,3,309.06,Online
4206,116,2574,2026-05-03,4,635.16,Online
4207,107,2644,2025-03-13,2,228.82,Online
4208,133,2694,2026-03-18,1,43.68,Online
4209,131,2101,2026-04-12,2,351.58,Online
4210,121,2308,2025-06-19,1,239.77,Online
4211,131,2251,2026-07-05,4,703.16,In-Store
4212,132,2623,2026-03-13,1,118.44,In-Store
4213,140,2449,2025-05-13,4,548.88,In-Store
4214,109,2316,2026-03-10,3,631.86,Online
4215,142,2840,2026-05-19,1,242.85,In-Store
4216,143,2867,2026-05-30,2,394.32,In-Store
4217,124,2924,2024-12-08,3,77.76,In-Store
4218,101,2703,2026-04-13,4,412.08,Online
4219,104,2053,2025-07-21,2,103.32,In-Store
4220,142,2426,2025-01-30,3,728.55,Online
4221,111,2667,2025-10-06,3,173.19,Online
4222,102,2096,2025-12-21,4,953.68,Online
4223,121,2474,2025-04-11,1,239.77,Online
4224,137,2315,2026-04-08,2,151.62,Online
4225,128,2096,2026-04-27,2,483.84,In-Store
4226,110,2850,2026-05-26,2,129.8,In-Store
4227,103,2855,2025-11-05,1,519.06,Online
4228,109,2232,2026-04-02,2,421.24,In-Store
4229,109,2049,2026-05-06,1,210.62,Online
4230,140,2958,2026-07-23,1,137.22,Online
4231,117,2116,2024-11-30,3,143.34,In-Store
4232,113,2225,2025-03-19,2,934.66,In-Store
4233,125,2359,2026-03-08,1,157.77,In-Store
4234,139,2158,2026-08-27,3,264.75,Online
4235,144,2832,2026-04-26,3,2179.14,Online
4236,112,2126,2026-03-18,4,232.4,Online
4237,140,2771,2026-03-31,4,548.88,Online
4238,117,2793,2026-08-08,4,191.12,Online
4239,148,2195,2025-06-16,1,61.06,In-Store
4240,128,2949,2025-10-19,4,967.68,Online
4241,118,2617,2026-07-12,3,250.95,In-Store
4242,123,2614,2025-03-21,4,616.88,Online
4243,125,2330,2025-12-26,4,631.08,Online
4244,105,2811,2026-01-25,3,421.98,Online
4245,111,2763,2025-12-08,3,173.19,In-Store
4246,104,2875,2026-07-21,4,206.64,Online
4247,131,2297,2024-10-18,3,527.37,In-Store
4248,138,2250,2026-08-03,3,512.07,In-Store
4249,150,2287,2026-05-07,3,274.35,Online
4250,143,2428,2025-07-16,2,394.32,Online
4251,145,2209,2026-06-01,4,622.04,In-Store
4252,150,2762,2026-07-11,3,274.35,In-Store
4253,146,2152,2025-08-17,4,926.56,Online
4254,120,2924,2025-02-27,1,122.18,Online
4255,142,2470,2026-06-01,4,971.4,Online
4256,141,2949,2026-07-01,2,458.8,Online
4257,127,2271,2026-07-11,3,2292.66,In-Store
4258,143,2747,2024-10-18,1,197.16,Online
4259,147,2783,2026-01-05,2,71.6,Online
4260,141,2558,2026-08-27,2,458.8,In-Store
4261,143,2600,2026-03-16,1,197.16,Online
4262,144,2097,2025-11-09,1,726.38,Online
4263,142,2385,2026-05-12,2,485.7,Online
4264,102,2089,2024-11-10,4,953.68,In-Store
4265,104,2468,2025-03-26,4,206.64,In-Store
4266,101,2774,2026-07-19,1,103.02,Online
4267,131,2527,2025-12-09,1,175.79,In-Store
4268,147,2898,2025-03-20,3,107.4,In-Store
4269,108,2208,2026-09-02,3,728.79,Online
4270,150,2783,2026-04-17,3,274.35,Online
4271,142,2389,2025-03-25,3,728.55,In-Store
4272,111,2746,2026-07-26,4,230.92,Online
4273,114,2337,2026-04-25,2,233.02,In-Store
4274,148,2109,2025-05-06,3,183.18,Online
4275,117,2216,2026-01-24,1,47.78,Online
4276,145,2184,2025-06-19,4,622.04,Online
4277,140,2559,2024-03-07,4,548.88,Online
4278,127,2989,2025-06-16,2,1528.44,In-Store
4279,103,2323,2025-05-08,1,519.06,Online
4280,150,2108,2025-11-19,1,91.45,Online
4281,137,2392,2025-09-10,3,227.43,In-Store
4282,113,2036,2024-10-23,2,934.66,In-Store
4283,114,2272,2025-04-21,4,466.04,Online
4284,144,2832,2025-09-27,3,2179.14,In-Store
4285,103,2794,2025-04-19,3,1557.18,Online
4286,128,2724,2025-10-12,4,967.68,In-Store
4287,117,2217,2024-02-23,1,47.78,Online
4288,138,2391,2024-10-02,1,170.69,Online
4289,142,2049,2026-04-02,2,485.7,Online
4290,127,2148,2025-08-25,4,3056.88,Online
4291,103,2396,2026-08-29,1,519.06,In-Store
4292,119,2595,2025-05-17,2,202.2,Online
4293,113,2952,2026-06-15,3,1401.99,In-Store
4294,120,2898,2025-01-21,3,366.54,In-Store
4295,121,2996,2026-07-30,2,479.54,Online
4296,131,2419,2025-12-23,1,175.79,Online
4297,107,2837,2026-03-25,2,228.82,In-Store
4298,121,2376,2024-10-31,4,959.08,Online
4299,106,2857,2026-06-20,4,2083.12,Online
4300,146,2204,2025-08-18,1,231.64,In-Store
4301,109,2677,2025-12-22,3,631.86,Online
4302,111,2662,2025-06-27,1,57.73,Online
4303,135,2093,2024-07-16,4,92.32,Online
4304,132,2313,2026-08-24,1,118.44,In-Store
4305,131,2214,2026-09-06,3,527.37,Online
4306,113,2374,2026-09-03,1,467.33,In-Store
4307,103,2544,2026-07-09,4,2076.24,Online
4308,143,2607,2026-01-03,4,788.64,Online
4309,111,2782,2025-12-06,2,115.46,In-Store
4310,104,2119,2026-05-06,1,51.66,In-Store
4311,114,2083,2025-11-06,3,349.53,Online
4312,143,2404,2026-02-13,2,394.32,Online
4313,123,2070,2025-04-09,3,462.66,In-Store
4314,149,2998,2025-04-06,4,102.52,Online
4315,109,2895,2024-12-28,3,631.86,Online
4316,105,2480,2026-08-06,4,562.64,In-Store
4317,134,2533,2026-08-06,3,394.11,Online
4318,133,2383,2025-06-28,2,87.36,Online
4319,138,2032,2025-11-18,3,512.07,Online
4320,126,2443,2026-08-07,2,110.14,Online
4321,119,2360,2025-09-14,2,202.2,In-Store
4322,106,2441,2026-04-26,4,2083.12,In-Store
4323,149,2383,2025-01-26,3,76.89,Online
4324,125,2362,2025-01-17,1,157.77,Online
4325,106,2025,2024-09-05,3,1562.34,Online
4326,101,2112,2025-03-11,4,412.08,In-Store
4327,112,2642,2026-01-29,3,174.3,Online
4328,129,2786,2026-06-02,1,313.23,Online
4329,127,2004,2026-06-10,4,3056.88,In-Store
4330,118,2592,2026-05-13,1,83.65,Online
4331,101,2133,2024-08-09,4,412.08,Online
4332,147,2168,2026-06-11,1,35.8,Online
4333,143,2345,2026-09-06,2,394.32,In-Store
4334,110,2230,2026-01-31,2,129.8,In-Store
4335,101,2546,2024-09-24,3,309.06,Online
4336,134,2322,2026-07-13,2,262.74,Online
4337,139,3000,2025-09-19,3,264.75,Online
4338,103,2002,2026-05-28,3,1557.18,Online
4339,115,2597,2025-12-12,3,250.32,Online
4340,123,2701,2025-10-15,1,154.22,Online
4341,129,2196,2026-07-26,2,626.46,In-Store
4342,138,2765,2025-08-03,2,341.38,Online
4343,119,2791,2025-08-31,1,101.1,Online
4344,103,2954,2026-02-25,4,2076.24,In-Store
4345,135,2240,2025-09-19,1,23.08,Online
4346,107,2026,2025-09-02,3,343.23,Online
4347,140,2243,2024-05-19,3,411.66,In-Store
4348,149,2786,2026-06-01,1,25.63,Online
4349,127,2286,2026-07-08,4,3056.88,Online
4350,136,2729,2026-05-05,1,228.69,In-Store
4351,144,2087,2026-08-29,2,1452.76,Online
